transactionId,accountId,transactionDay,category,transactionAmount
T000914,A6,27,BB,385.48
T000631,A26,20,DD,82.27
T000640,A34,20,CC,14.85
T00067,A10,2,BB,747.62
T000565,A26,17,GG,411.43
T000487,A43,13,GG,293.12
T000168,A23,4,DD,647.12
T00096,A13,2,GG,70.19
T000123,A45,3,BB,855.74
T000985,A27,29,FF,360.1
T00014,A44,1,CC,397.19
T000987,A33,29,GG,410.1
T000779,A49,24,DD,86.11
T000371,A18,10,GG,477.88
T000462,A46,12,AA,281.83
T000373,A45,10,EE,628.63
T00011,A45,1,GG,662.98
T00035,A4,1,EE,732.07
T000544,A24,16,AA,168.39
T000276,A36,8,CC,949.59
T000947,A20,28,FF,86.84
T000662,A44,21,CC,809.19
T000490,A29,13,CC,39.24
T000966,A15,28,DD,996.59
T000288,A32,8,GG,404.86
T000301,A28,8,CC,159.73
T000747,A32,24,FF,381.69
T000352,A5,9,CC,821.64
T000638,A7,20,EE,426.87
T000539,A36,15,DD,1.54
T000646,A35,20,DD,255.57
T000735,A49,23,GG,63.91
T000990,A30,29,EE,874.19
T000796,A2,25,EE,752.12
T000952,A15,28,BB,731.64
T00049,A33,1,GG,146.46
T000305,A17,8,FF,826.62
T000469,A31,12,BB,785.37
T000672,A25,21,AA,626.35
T00083,A29,2,EE,495.34
T000134,A1,4,FF,977.98
T000486,A6,13,GG,132.76
T000486,A6,13,GG,132.76
T000956,A29,28,EE,169.75
T000605,A36,19,BB,190.37
T000964,A44,28,AA,905.31
T000348,A26,9,AA,685.36
T00061,A5,2,BB,171.3
T000956,A29,28,EE,169.75
T00026,A46,1,FF,827.91
T000298,A7,8,GG,278.49
T000781,A3,24,DD,155.67
T000937,A37,28,GG,728.51
T000394,A31,11,EE,793.57
T000581,A5,18,CC,605.31
T000807,A49,25,CC,315.35
T000917,A46,27,GG,508.2
T000310,A33,8,BB,535.72
T000164,A2,4,DD,208.19
T000697,A30,22,BB,424.45
T000135,A29,4,FF,827.53
T000575,A20,17,FF,803.1
T000754,A31,24,GG,723.88
T000346,A43,9,CC,843.61
T00099,A35,2,FF,944.66
T000450,A5,12,EE,589.55
T000231,A26,6,GG,369.08
T000156,A7,4,FF,203.34
T000343,A47,9,AA,537.26
T000163,A33,4,FF,617.25
T000960,A22,28,GG,809.41
T000362,A16,9,FF,412.34
T000677,A19,21,DD,815.2
T000613,A10,19,GG,19.01
T000314,A1,8,GG,641.15
T000156,A7,4,FF,203.34
T000816,A15,26,BB,601.1
T000481,A41,13,GG,859.51
T00097,A33,2,BB,51.39
T000971,A15,28,DD,803.89
T000823,A29,26,DD,512.52
T000779,A49,24,DD,86.11
T00044,A1,1,DD,227.64
T000922,A25,27,BB,948.01
T000299,A26,8,DD,249.97
T000398,A28,11,FF,778.89
T000335,A42,8,FF,894.86
T000138,A21,4,GG,920.24
T000259,A21,7,DD,879.83
T000418,A41,11,CC,120.49
T000431,A27,11,FF,196.18
T000686,A22,22,DD,561.89
T000633,A46,20,CC,220.8
T000514,A14,14,FF,82.48
T000231,A26,6,GG,369.08
T000676,A7,21,GG,759.84
T000828,A6,26,DD,678.71
T000510,A43,14,BB,876.97
T000755,A25,24,FF,661.71
T000496,A23,13,GG,780.47
T000553,A9,16,DD,930.61
T000579,A1,18,BB,593.17
T000752,A27,24,CC,832.59
T000235,A16,6,BB,873.61
T000961,A43,28,DD,741.35
T000780,A46,24,BB,711.23
T000305,A17,8,FF,826.62
T000148,A28,4,DD,287.55
T00069,A7,2,EE,367.0
T000688,A22,22,DD,427.83
T000461,A16,12,BB,185.88
T000958,A12,28,EE,396.74
T000736,A28,23,FF,915.79
T000556,A33,17,BB,631.03
T000915,A4,27,EE,645.51
T00051,A20,1,GG,490.24
T000103,A13,2,EE,131.47
T000124,A28,3,CC,530.93
T000582,A9,18,CC,715.5
T000108,A12,2,EE,928.86
T000558,A13,17,GG,591.11
T000202,A40,5,AA,827.4
T000444,A6,12,GG,654.74
T00054,A42,1,GG,350.65
T000101,A29,2,EE,261.75
T000377,A16,10,GG,546.21
T000713,A10,23,EE,550.85
T000694,A21,22,GG,355.28
T000669,A40,21,AA,669.76
T000797,A31,25,CC,660.74
T000724,A18,23,FF,183.53
T000412,A31,11,GG,483.42
T000269,A18,7,AA,727.33
T000936,A42,28,CC,354.76
T000765,A3,24,DD,613.79
T000481,A41,13,GG,859.51
T000986,A7,29,FF,363.46
T000436,A21,11,CC,783.38
T000178,A9,4,GG,812.73
T000667,A14,21,GG,306.85
T000887,A10,27,BB,538.76
T000937,A37,28,GG,728.51
T000177,A10,4,CC,132.46
T000120,A30,3,GG,496.14
T000585,A20,18,CC,296.89
T000560,A45,17,EE,232.66
T000763,A22,24,AA,287.39
T000567,A12,17,AA,983.51
T000591,A15,18,EE,3.4
T000939,A31,28,CC,816.23
T000840,A18,26,CC,603.92
T000378,A29,10,AA,983.69
T000615,A4,20,BB,119.2
T00089,A8,2,CC,253.09
T000667,A14,21,GG,306.85
T000938,A14,28,FF,312.57
T000831,A26,26,CC,307.88
T000827,A38,26,EE,201.78
T000397,A43,11,BB,73.21
T000776,A1,24,GG,329.63
T000574,A30,17,BB,962.22
T000799,A27,25,DD,592.84
T000901,A8,27,FF,788.61
T000261,A42,7,DD,4.52
T00055,A35,1,AA,826.1
T000812,A45,26,GG,440.15
T000719,A39,23,CC,832.82
T000138,A21,4,GG,920.24
T000433,A41,11,DD,337.13
T000564,A16,17,CC,802.54
T000155,A45,4,BB,940.41
T000598,A47,19,EE,139.81
T00049,A33,1,GG,146.46
T000851,A18,26,EE,22.6
T000470,A6,12,FF,178.29
T00023,A17,1,AA,788.24
T000276,A36,8,CC,949.59
T000195,A2,5,BB,624.25
T000714,A46,23,FF,262.97
T000134,A1,4,FF,977.98
T000973,A40,28,FF,940.97
T000473,A49,12,BB,313.26
T000273,A44,7,GG,377.61
T00030,A4,1,DD,485.44
T00089,A8,2,CC,253.09
T000307,A46,8,EE,115.6
T000648,A13,20,GG,637.65
T000889,A46,27,GG,32.21
T000432,A44,11,CC,368.48
T000737,A38,23,DD,507.11
T000522,A11,14,AA,733.1
T000467,A32,12,AA,458.25
T000760,A42,24,BB,233.28
T000256,A46,6,AA,824.25
T000323,A10,8,GG,352.3
T000349,A45,9,CC,818.82
T000706,A10,23,CC,129.08
T000784,A33,25,AA,89.59
T000701,A18,22,CC,237.57
T000969,A33,28,DD,869.07
T000530,A42,15,FF,480.3
T000164,A2,4,DD,208.19
T000909,A42,27,BB,614.31
T000329,A12,8,CC,67.27
T00055,A35,1,AA,826.1
T000278,A8,8,DD,339.16
T000619,A40,20,GG,282.12
T000135,A29,4,FF,827.53
T00055,A35,1,AA,826.1
T000730,A10,23,AA,577.76
T000522,A11,14,AA,733.1
T000387,A14,10,BB,736.36
T000665,A17,21,EE,372.85
T00095,A21,2,BB,285.11
T000915,A4,27,EE,645.51
T00017,A33,1,DD,352.64
T000353,A35,9,GG,294.89
T000372,A37,10,AA,773.09
T000166,A28,4,BB,633.11
T000367,A10,10,EE,808.56
T000404,A10,11,CC,4.02
T000753,A42,24,DD,999.53
T000791,A40,25,EE,284.73
T000942,A38,28,EE,694.54
T000710,A29,23,BB,273.64
T000126,A36,3,EE,197.62
T000932,A43,28,FF,276.57
T000145,A9,4,DD,685.45
T000850,A31,26,FF,406.26
T00048,A7,1,DD,650.23
T0006,A46,1,FF,476.88
T000275,A39,7,FF,564.29
T000366,A35,10,BB,167.01
T000867,A22,27,GG,809.79
T000934,A12,28,FF,599.27
T000532,A47,15,CC,74.96
T000990,A30,29,EE,874.19
T000984,A22,29,AA,471.0
T000357,A48,9,EE,66.05
T000657,A14,20,EE,543.43
T000769,A30,24,EE,591.89
T000347,A28,9,GG,807.54
T000406,A35,11,GG,583.08
T000610,A25,19,BB,732.68
T000260,A25,7,BB,838.5
T000166,A28,4,BB,633.11
T000619,A40,20,GG,282.12
T000185,A26,4,EE,4.12
T000336,A28,8,AA,532.01
T000686,A22,22,DD,561.89
T000397,A43,11,BB,73.21
T000294,A37,8,EE,165.48
T000249,A30,6,DD,114.33
T000362,A16,9,FF,412.34
T000777,A36,24,EE,112.66
T000508,A43,14,FF,663.92
T000623,A22,20,CC,987.04
T000755,A25,24,FF,661.71
T000456,A8,12,FF,508.23
T000683,A39,22,GG,564.13
T000909,A42,27,BB,614.31
T000471,A8,12,BB,688.66
T000462,A46,12,AA,281.83
T000833,A30,26,BB,632.58
T000756,A47,24,FF,815.39
T000855,A41,26,DD,913.75
T000499,A7,14,BB,248.18
T000728,A1,23,AA,152.51
T000466,A45,12,EE,410.64
T000242,A8,6,CC,794.25
T000801,A33,25,FF,877.44
T000149,A37,4,EE,626.96
T000861,A16,27,AA,455.58
T000453,A30,12,FF,510.59
T000623,A22,20,CC,987.04
T000114,A18,3,AA,157.28
T000520,A24,14,GG,641.5
T000745,A2,24,DD,577.67
T000160,A18,4,GG,699.63
T000162,A5,4,AA,948.31
T000154,A38,4,CC,421.39
T000414,A32,11,CC,216.41
T000749,A29,24,GG,543.76
T000560,A45,17,EE,232.66
T000894,A48,27,AA,307.05
T000302,A2,8,BB,123.92
T000869,A1,27,BB,505.46
T000716,A16,23,DD,169.37
T000770,A17,24,EE,681.75
T000684,A2,22,FF,627.11
T000197,A29,5,GG,888.75
T000184,A36,4,DD,21.42
T000846,A14,26,FF,950.86
T000982,A22,29,GG,300.95
T000444,A6,12,GG,654.74
T00024,A34,1,AA,738.28
T000353,A35,9,GG,294.89
T000757,A9,24,AA,709.62
T000843,A34,26,AA,888.58
T000222,A43,6,AA,816.13
T000912,A39,27,CC,488.11
T00084,A49,2,GG,378.71
T0007,A29,1,FF,439.49
T000142,A26,4,BB,188.06
T000833,A30,26,BB,632.58
T000257,A49,6,GG,961.67
T000707,A39,23,FF,322.8
T000923,A17,27,FF,598.81
T000782,A20,24,DD,654.36
T00094,A9,2,BB,676.48
T000293,A28,8,FF,340.07
T00080,A46,2,AA,286.84
T00062,A37,2,CC,338.21
T000639,A13,20,DD,503.27
T000699,A14,22,CC,382.33
T000740,A5,23,CC,51.93
T000675,A43,21,EE,193.25
T000949,A14,28,AA,260.02
T000250,A41,6,BB,321.38
T000706,A10,23,CC,129.08
T000871,A44,27,GG,653.35
T000588,A1,18,BB,991.1
T000492,A42,13,AA,38.18
T000351,A22,9,AA,345.52
T000713,A10,23,EE,550.85
T000281,A33,8,FF,328.74
T000330,A45,8,EE,40.93
T000412,A31,11,GG,483.42
T000740,A5,23,CC,51.93
T00020,A32,1,EE,284.34
T000390,A4,10,FF,702.4
T00079,A23,2,EE,402.15
T000703,A1,22,FF,37.55
T000870,A15,27,GG,149.36
T00072,A27,2,CC,764.79
T000504,A10,14,BB,966.73
T000379,A21,10,GG,105.7
T000989,A6,29,GG,543.07
T000647,A26,20,DD,395.3
T000451,A36,12,EE,79.24
T000498,A2,14,FF,132.56
T000799,A27,25,DD,592.84
T000520,A24,14,GG,641.5
T000847,A47,26,EE,950.51
T000244,A8,6,FF,20.18
T000922,A25,27,BB,948.01
T000990,A30,29,EE,874.19
T00021,A25,1,AA,291.76
T000226,A7,6,EE,924.59
T0003,A32,1,DD,499.86
T000632,A11,20,GG,404.96
T00023,A17,1,AA,788.24
T000895,A33,27,DD,118.76
T000221,A2,6,BB,625.73
T000816,A15,26,BB,601.1
T000676,A7,21,GG,759.84
T000318,A32,8,BB,645.75
T000529,A49,15,BB,272.66
T000365,A27,10,AA,83.54
T000419,A34,11,BB,462.63
T000559,A47,17,AA,449.42
T000816,A15,26,BB,601.1
T00087,A24,2,EE,298.56
T000636,A5,20,AA,128.16
T000965,A26,28,EE,945.73
T000494,A15,13,AA,280.93
T000758,A41,24,FF,304.01
T000103,A13,2,EE,131.47
T00098,A27,2,FF,753.42
T000485,A8,13,EE,240.13
T000786,A8,25,GG,495.57
T000614,A18,19,GG,965.08
T000854,A16,26,AA,402.91
T000159,A41,4,BB,427.26
T000595,A14,18,GG,503.58
T000725,A22,23,CC,850.32
T000686,A22,22,DD,561.89
T000708,A20,23,CC,217.2
T0009,A47,1,BB,400.42
T000681,A38,22,BB,934.23
T000398,A28,11,FF,778.89
T000492,A42,13,AA,38.18
T00063,A4,2,CC,659.49
T000832,A5,26,DD,921.92
T000513,A45,14,EE,669.29
T000210,A24,6,GG,675.99
T000936,A42,28,CC,354.76
T000472,A10,12,AA,707.74
T000337,A23,8,FF,946.09
T000384,A37,10,CC,877.54
T000541,A25,15,GG,130.85
T000443,A26,12,EE,494.12
T000322,A12,8,FF,486.56
T000261,A42,7,DD,4.52
T000342,A20,9,GG,916.87
T0003,A32,1,DD,499.86
T000196,A16,5,FF,761.67
T000764,A4,24,CC,707.51
T000589,A10,18,FF,508.87
T000749,A29,24,GG,543.76
T000487,A43,13,GG,293.12
T000533,A15,15,DD,798.44
T000733,A18,23,BB,72.47
T000895,A33,27,DD,118.76
T000209,A42,6,BB,461.91
T00052,A13,1,GG,662.13
T000435,A7,11,BB,699.44
T000963,A26,28,AA,347.18
T000102,A15,2,DD,713.6
T000313,A10,8,AA,960.56
T000261,A42,7,DD,4.52
T000977,A25,29,FF,979.22
T000552,A19,16,BB,701.03
T000582,A9,18,CC,715.5
T00094,A9,2,BB,676.48
T000325,A33,8,EE,294.28
T000379,A21,10,GG,105.7
T000325,A33,8,EE,294.28
T00045,A5,1,CC,183.1
T000200,A42,5,FF,174.04
T000933,A48,28,FF,790.07
T000566,A15,17,AA,47.61
T000184,A36,4,DD,21.42
T000652,A1,20,BB,966.52
T000114,A18,3,AA,157.28
T000338,A8,8,GG,497.34
T000259,A21,7,DD,879.83
T000450,A5,12,EE,589.55
T00037,A5,1,BB,495.22
T000367,A10,10,EE,808.56
T000466,A45,12,EE,410.64
T000253,A41,6,GG,398.44
T000385,A48,10,FF,162.03
T000450,A5,12,EE,589.55
T000446,A7,12,EE,71.23
T00049,A33,1,GG,146.46
T000477,A3,13,BB,746.53
T000973,A40,28,FF,940.97
T000608,A22,19,CC,992.15
T000951,A8,28,BB,338.11
T000832,A5,26,DD,921.92
T000554,A35,17,BB,913.12
T000866,A40,27,GG,482.54
T000889,A46,27,GG,32.21
T000246,A5,6,BB,77.52
T0001,A27,1,GG,338.11
T000135,A29,4,FF,827.53
T000284,A34,8,FF,370.23
T000936,A42,28,CC,354.76
T00053,A31,1,DD,115.88
T000245,A48,6,GG,354.58
T000127,A34,3,EE,567.0
T000197,A29,5,GG,888.75
T000657,A14,20,EE,543.43
T000408,A27,11,EE,184.7
T000177,A10,4,CC,132.46
T000888,A25,27,EE,37.26
T00012,A2,1,DD,775.37
T000396,A23,11,AA,335.92
T000562,A8,17,GG,524.83
T000326,A17,8,FF,185.48
T000838,A17,26,CC,969.1
T000750,A40,24,DD,858.33
T000228,A21,6,GG,622.9
T000662,A44,21,CC,809.19
T000676,A7,21,GG,759.84
T000963,A26,28,AA,347.18
T000383,A19,10,FF,34.22
T00046,A10,1,BB,557.57
T000573,A30,17,GG,418.55
T000433,A41,11,DD,337.13
T000753,A42,24,DD,999.53
T000617,A7,20,FF,647.97
T000522,A11,14,AA,733.1
T000247,A43,6,GG,576.07
T000789,A11,25,EE,718.22
T000209,A42,6,BB,461.91
T000883,A29,27,DD,533.47
T00078,A11,2,AA,914.89
T000830,A1,26,DD,337.49
T000652,A1,20,BB,966.52
T000577,A13,18,FF,465.86
T00028,A48,1,AA,193.57
T000202,A40,5,AA,827.4
T00037,A5,1,BB,495.22
T000808,A5,25,EE,716.41
T000955,A36,28,EE,951.14
T000248,A33,6,DD,371.34
T000620,A11,20,BB,99.22
T000282,A40,8,CC,958.65
T000711,A22,23,BB,486.6
T000320,A19,8,CC,947.38
T000842,A32,26,GG,751.77
T000922,A25,27,BB,948.01
T000423,A26,11,AA,262.38
T000440,A38,11,BB,454.44
T000661,A39,20,CC,293.89
T000820,A30,26,GG,397.64
T00092,A8,2,EE,154.29
T000312,A39,8,GG,76.62
T000182,A21,4,CC,492.85
T000372,A37,10,AA,773.09
T000478,A12,13,AA,959.1
T00013,A33,1,BB,185.4
T000659,A13,20,EE,551.16
T000640,A34,20,CC,14.85
T000878,A35,27,GG,408.5
T000428,A5,11,CC,504.49
T000951,A8,28,BB,338.11
T000719,A39,23,CC,832.82
T000246,A5,6,BB,77.52
T000852,A42,26,EE,308.68
T000272,A5,7,AA,151.88
T000966,A15,28,DD,996.59
T000844,A25,26,EE,571.86
T000449,A40,12,CC,422.05
T000639,A13,20,DD,503.27
T000177,A10,4,CC,132.46
T000356,A48,9,GG,618.16
T00062,A37,2,CC,338.21
T000164,A2,4,DD,208.19
T000364,A9,9,GG,581.97
T000407,A45,11,GG,926.99
T00077,A13,2,FF,516.34
T000660,A40,20,EE,677.21
T000708,A20,23,CC,217.2
T000877,A42,27,CC,882.74
T000116,A5,3,CC,736.5
T000635,A29,20,BB,547.89
T000151,A40,4,AA,737.53
T000945,A17,28,CC,627.62
T000931,A1,28,CC,520.1
T000594,A40,18,AA,990.99
T000382,A48,10,DD,594.52
T000431,A27,11,FF,196.18
T000426,A16,11,GG,575.27
T000323,A10,8,GG,352.3
T000934,A12,28,FF,599.27
T000152,A3,4,BB,928.88
T000412,A31,11,GG,483.42
T000214,A41,6,AA,533.87
T000644,A23,20,GG,999.0
T000386,A38,10,FF,880.45
T000114,A18,3,AA,157.28
T000774,A3,24,FF,507.44
T000152,A3,4,BB,928.88
T000902,A47,27,EE,945.16
T000186,A35,4,BB,810.77
T000976,A8,29,GG,39.5
T000959,A24,28,BB,913.41
T000871,A44,27,GG,653.35
T000739,A10,23,GG,786.38
T000103,A13,2,EE,131.47
T000666,A1,21,FF,321.8
T000302,A2,8,BB,123.92
T000155,A45,4,BB,940.41
T000441,A38,12,BB,70.94
T000940,A10,28,AA,908.15
T000853,A14,26,BB,519.08
T000983,A7,29,AA,883.46
T000137,A32,4,CC,433.43
T000577,A13,18,FF,465.86
T000408,A27,11,EE,184.7
T000674,A3,21,GG,899.49
T000663,A44,21,CC,368.3
T000310,A33,8,BB,535.72
T000221,A2,6,BB,625.73
T000316,A18,8,BB,350.73
T000415,A12,11,CC,455.89
T0002,A5,1,BB,677.89
T000805,A11,25,GG,314.13
T000794,A6,25,BB,675.99
T000445,A31,12,CC,419.07
T000524,A29,14,FF,999.67
T00032,A13,1,DD,996.67
T000268,A12,7,AA,391.18
T000946,A42,28,FF,616.73
T000480,A35,13,EE,490.92
T000559,A47,17,AA,449.42
T00064,A12,2,FF,438.88
T000654,A31,20,DD,160.35
T000540,A26,15,BB,222.74
T000713,A10,23,EE,550.85
T000894,A48,27,AA,307.05
T000267,A18,7,BB,863.59
T000426,A16,11,GG,575.27
T000705,A30,23,GG,561.83
T00082,A46,2,AA,762.15
T000347,A28,9,GG,807.54
T00032,A13,1,DD,996.67
T000291,A36,8,DD,948.33
T000938,A14,28,FF,312.57
T000274,A12,7,FF,759.91
T000528,A9,15,FF,683.67
T000794,A6,25,BB,675.99
T000182,A21,4,CC,492.85
T000722,A23,23,DD,204.09
T000700,A41,22,DD,330.32
T000468,A18,12,CC,877.68
T000917,A46,27,GG,508.2
T000439,A3,11,AA,777.15
T000483,A36,13,EE,311.25
T000884,A13,27,AA,866.5
T000219,A20,6,FF,973.22
T000344,A45,9,EE,212.34
T000978,A7,29,AA,344.47
T000239,A46,6,CC,131.6
T00090,A28,2,FF,265.7
T000267,A18,7,BB,863.59
T000857,A34,26,DD,73.1
T000732,A28,23,AA,145.5
T000406,A35,11,GG,583.08
T000336,A28,8,AA,532.01
T000843,A34,26,AA,888.58
T00066,A21,2,EE,107.9
T000361,A35,9,CC,503.21
T000163,A33,4,FF,617.25
T000990,A30,29,EE,874.19
T000251,A22,6,FF,125.64
T000359,A12,9,EE,173.13
T000705,A30,23,GG,561.83
T000774,A3,24,FF,507.44
T000401,A30,11,CC,252.14
T000875,A25,27,GG,753.34
T000871,A44,27,GG,653.35
T000784,A33,25,AA,89.59
T000401,A30,11,CC,252.14
T000799,A27,25,DD,592.84
T000766,A35,24,FF,641.07
T000614,A18,19,GG,965.08
T000834,A3,26,BB,540.02
T000662,A44,21,CC,809.19
T000594,A40,18,AA,990.99
T000199,A1,5,CC,171.19
T000969,A33,28,DD,869.07
T000863,A45,27,BB,943.08
T00065,A3,2,DD,486.81
T000143,A6,4,GG,656.9
T000937,A37,28,GG,728.51
T000151,A40,4,AA,737.53
T000351,A22,9,AA,345.52
T000127,A34,3,EE,567.0
T000192,A34,4,BB,282.0
T000212,A19,6,GG,612.81
T000395,A18,11,AA,377.09
T000955,A36,28,EE,951.14
T000880,A7,27,DD,640.89
T000946,A42,28,FF,616.73
T000634,A24,20,CC,895.78
T000616,A29,20,CC,596.66
T000580,A18,18,DD,450.83
T000642,A9,20,EE,353.85
T000119,A23,3,DD,133.42
T000637,A2,20,BB,758.43
T000117,A3,3,EE,873.58
T000154,A38,4,CC,421.39
T00042,A43,1,AA,886.73
T000347,A28,9,GG,807.54
T000969,A33,28,DD,869.07
T000937,A37,28,GG,728.51
T000353,A35,9,GG,294.89
T000552,A19,16,BB,701.03
T000462,A46,12,AA,281.83
T000166,A28,4,BB,633.11
T000434,A13,11,FF,866.21
T00028,A48,1,AA,193.57
T000544,A24,16,AA,168.39
T000794,A6,25,BB,675.99
T000874,A25,27,CC,825.71
T000630,A5,20,DD,294.94
T000392,A16,10,CC,284.9
T000136,A18,4,EE,718.32
T000439,A3,11,AA,777.15
T000425,A28,11,BB,780.81
T000671,A5,21,CC,443.89
T000867,A22,27,GG,809.79
T00080,A46,2,AA,286.84
T000418,A41,11,CC,120.49
T000220,A48,6,DD,762.14
T000915,A4,27,EE,645.51
T000717,A4,23,EE,522.17
T00024,A34,1,AA,738.28
T000943,A35,28,CC,828.57
T00098,A27,2,FF,753.42
T000539,A36,15,DD,1.54
T000626,A25,20,FF,288.74
T000847,A47,26,EE,950.51
T000183,A31,4,DD,528.04
T000616,A29,20,CC,596.66
T000279,A15,8,CC,500.73
T000350,A14,9,AA,571.02
T000747,A32,24,FF,381.69
T000274,A12,7,FF,759.91
T000670,A15,21,CC,525.89
T000783,A43,24,AA,362.56
T000446,A7,12,EE,71.23
T000941,A22,28,AA,583.76
T00011,A45,1,GG,662.98
T000845,A25,26,EE,20.93
T000651,A4,20,DD,144.59
T000989,A6,29,GG,543.07
T000833,A30,26,BB,632.58
T000957,A2,28,EE,585.24
T00050,A16,1,CC,353.66
T00018,A14,1,DD,733.77
T00072,A27,2,CC,764.79
T000123,A45,3,BB,855.74
T000766,A35,24,FF,641.07
T000584,A34,18,CC,983.24
T000767,A11,24,DD,8.28
T000670,A15,21,CC,525.89
T000896,A6,27,FF,129.53
T000294,A37,8,EE,165.48
T000264,A20,7,AA,402.18
T000500,A31,14,AA,646.75
T000626,A25,20,FF,288.74
T000704,A30,22,AA,195.72
T000475,A32,12,CC,19.02
T000498,A2,14,FF,132.56
T000334,A40,8,EE,513.6
T000833,A30,26,BB,632.58
T000289,A13,8,GG,516.13
T00057,A6,2,EE,959.67
T00097,A33,2,BB,51.39
T00096,A13,2,GG,70.19
T00084,A49,2,GG,378.71
T000333,A1,8,AA,898.64
T000400,A23,11,AA,936.75
T000164,A2,4,DD,208.19
T000487,A43,13,GG,293.12
T000610,A25,19,BB,732.68
T000818,A13,26,CC,696.11
T000391,A2,10,GG,209.25
T00041,A14,1,CC,351.16
T000339,A4,9,AA,163.78
T000744,A37,24,FF,763.82
T000573,A30,17,GG,418.55
T00092,A8,2,EE,154.29
T000474,A40,12,EE,6.53
T000612,A18,19,BB,581.56
T000111,A45,3,CC,213.21
T000336,A28,8,AA,532.01
T000772,A17,24,EE,303.8
T000700,A41,22,DD,330.32
T000806,A9,25,BB,772.53
T000709,A27,23,CC,786.72
T000135,A29,4,FF,827.53
T000959,A24,28,BB,913.41
T000336,A28,8,AA,532.01
T000792,A18,25,AA,300.36
T000987,A33,29,GG,410.1
T000701,A18,22,CC,237.57
T000991,A20,29,AA,707.38
T000590,A31,18,DD,378.76
T000337,A23,8,FF,946.09
T000691,A24,22,GG,74.51
T000900,A39,27,GG,591.57
T000434,A13,11,FF,866.21
T000323,A10,8,GG,352.3
T000655,A14,20,EE,990.14
T000908,A11,27,BB,599.16
T000944,A26,28,DD,290.18
T000497,A9,14,EE,806.7
T000430,A7,11,GG,162.69
T00057,A6,2,EE,959.67
T000191,A14,4,GG,931.16
T000659,A13,20,EE,551.16
T000125,A14,3,EE,624.94
T000803,A10,25,AA,87.32
T000466,A45,12,EE,410.64
T000528,A9,15,FF,683.67
T000815,A24,26,DD,116.68
T000870,A15,27,GG,149.36
T000133,A40,4,DD,897.97
T000210,A24,6,GG,675.99
T000132,A33,4,AA,774.8
T000826,A10,26,BB,214.27
T000984,A22,29,AA,471.0
T000844,A25,26,EE,571.86
T000770,A17,24,EE,681.75
T000511,A44,14,FF,624.71
T000563,A11,17,EE,694.53
T000909,A42,27,BB,614.31
T000836,A34,26,GG,200.36
T000320,A19,8,CC,947.38
T00036,A43,1,CC,546.37
T000852,A42,26,EE,308.68
T000521,A35,14,CC,778.14
T000781,A3,24,DD,155.67
T000567,A12,17,AA,983.51
T000905,A8,27,CC,519.6
T000791,A40,25,EE,284.73
T000728,A1,23,AA,152.51
T000712,A9,23,EE,514.6
T000440,A38,11,BB,454.44
T000258,A32,6,EE,151.2
T000743,A26,23,DD,682.15
T000496,A23,13,GG,780.47
T00046,A10,1,BB,557.57
T00059,A30,2,GG,958.29
T000575,A20,17,FF,803.1
T000685,A1,22,CC,663.04
T000173,A46,4,AA,7.82
T000616,A29,20,CC,596.66
T000643,A46,20,GG,621.39
T000948,A14,28,BB,620.32
T000807,A49,25,CC,315.35
T000955,A36,28,EE,951.14
T000868,A45,27,DD,0.59
T000788,A15,25,FF,216.16
T000129,A29,3,EE,997.18
T000263,A12,7,GG,827.76
T0008,A49,1,DD,848.9
T000210,A24,6,GG,675.99
T000414,A32,11,CC,216.41
T000436,A21,11,CC,783.38
T000943,A35,28,CC,828.57
T000497,A9,14,EE,806.7
T000725,A22,23,CC,850.32
T000826,A10,26,BB,214.27
T000332,A34,8,AA,517.58
T000739,A10,23,GG,786.38
T000240,A21,6,BB,984.67
T000897,A44,27,BB,852.46
T000157,A34,4,FF,5.16
T000796,A2,25,EE,752.12
T000881,A43,27,GG,561.76
T000498,A2,14,FF,132.56
T000647,A26,20,DD,395.3
T00086,A8,2,AA,598.28
T000523,A31,14,CC,462.94
T000326,A17,8,FF,185.48
T000162,A5,4,AA,948.31
T000713,A10,23,EE,550.85
T000596,A10,18,AA,156.77
T000422,A18,11,DD,525.11
T000675,A43,21,EE,193.25
T000835,A24,26,FF,337.48
T000692,A4,22,DD,214.6
T000519,A6,14,EE,381.66
T000232,A20,6,FF,990.85
T000512,A18,14,BB,466.91
T000682,A48,22,DD,510.68
T000256,A46,6,AA,824.25
T000923,A17,27,FF,598.81
T000966,A15,28,DD,996.59
T000556,A33,17,BB,631.03
T000928,A31,28,EE,873.56
T000637,A2,20,BB,758.43
T00059,A30,2,GG,958.29
T000888,A25,27,EE,37.26
T000129,A29,3,EE,997.18
T000674,A3,21,GG,899.49
T000775,A28,24,BB,941.1
T000300,A19,8,AA,190.74
T000198,A41,5,EE,777.29
T000730,A10,23,AA,577.76
T000538,A38,15,EE,309.36
T000231,A26,6,GG,369.08
T000315,A14,8,GG,507.37
T000443,A26,12,EE,494.12
T000213,A44,6,EE,10.59
T00044,A1,1,DD,227.64
T000759,A34,24,CC,877.84
T000384,A37,10,CC,877.54
T000517,A44,14,GG,454.05
T000233,A40,6,GG,526.9
T000988,A19,29,DD,911.74
T000569,A36,17,BB,717.84
T000903,A10,27,FF,350.59
T000224,A32,6,DD,284.47
T000260,A25,7,BB,838.5
T000752,A27,24,CC,832.59
